mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_N,param_chi,param_mu,param_selection_method,param_theta_sel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.372304757436116,0.13452113921028802,0.09917664527893066,0.0021631210995958425,91,0.2,0.04,tournament,0.25,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.8188729250941553,0.7525456828009485,0.8081761006289309,0.7931406290037003,0.029116502562301916,87
5.228496313095093,0.3147154466410875,0.1012260913848877,0.017504540759228995,91,0.2,0.04,tournament,0.5,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.7739573162226252,0.855279676384433,0.7332761578044598,0.7877129535692217,0.05070613266843203,88
5.501261393229167,0.21066568426578877,0.09798105557759602,0.00842996429194416,91,0.2,0.04,tournament,0.75,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.8011577625889246,0.6918677639838192,0.8007432818753573,0.764450550204267,0.051472178811132634,92
5.6097813447316485,0.3020626470031992,0.0995790163675944,0.008373181202071783,91,0.2,0.04,roulette,0.25,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.8281489747524062,0.7946017575673037,0.878930817610063,0.8337206308703083,0.034619709812358866,76
5.558455944061279,0.22631170180765417,0.08386389414469402,0.0028033356249039043,91,0.2,0.04,roulette,0.5,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.8188031803598828,0.7954386943785744,0.8592052601486564,0.8243488287501162,0.026302774574351172,78
5.261492331822713,0.2918898809186879,0.08949907620747884,0.012039155076952154,91,0.2,0.04,roulette,0.75,"{'N': 91, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8870135304784489,0.8179662435486121,0.8090337335620355,0.8381159285641898,0.03486646443537559,74
6.204748153686523,0.03332997144114979,0.10336168607076009,0.005875465051626939,91,0.2,0.1,tournament,0.25,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.7479425303389594,0.7786302134188868,0.7361349342481418,0.7543055117395109,0.01790940366056332,94
6.068190495173137,0.06592170483127953,0.10323675473531087,0.0065424303300733065,91,0.2,0.1,tournament,0.5,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.6872646115218302,0.784349281629237,0.7115494568324757,0.7277833153528298,0.041318300627436196,96
6.288968960444133,0.15065839948186438,0.09258739153544109,0.002576370642897883,91,0.2,0.1,tournament,0.75,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.675965964569675,0.874877946715023,0.7510005717552888,0.7673441132797059,0.08216880671998258,91
6.213299671808879,0.09509718977067441,0.09228197733561198,0.0033228325567932547,91,0.2,0.1,roulette,0.25,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.8253591853815037,0.7777235318733435,0.8999428244711264,0.8340895357911099,0.050229987800877056,75
6.275639375050862,0.13564917181994,0.09098672866821289,0.0017911156785492017,91,0.2,0.1,roulette,0.5,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.6901241456270051,0.800111591574836,0.7550028587764437,0.7483875191974398,0.045228208748553045,95
6.142603397369385,0.09236563428427941,0.08624060948689778,0.002156986525865275,91,0.2,0.1,roulette,0.75,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8235458222904171,0.7758404240479844,0.8527730131503717,0.817250317547588,0.03169287866109057,81
5.590204159418742,0.06319290459721617,0.08498374621073405,0.0032110844754381124,91,0.8,0.04,tournament,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.6900544008927325,0.7898591156367694,0.8376214979988565,0.7722612490998781,0.06146526108310115,89
