mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_N,param_chi,param_mu,param_selection_method,param_theta_sel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.5635914007822675,0.02045651740149974,0.08595871925354004,0.005773232460080077,91,0.2,0.1,roulette,0.5,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.7329474124703586,0.8142000278978937,0.773013150371641,0.7733883009384579,0.033236017446674995,82
5.634160439173381,0.06462438154316531,0.08994817733764648,0.007615841228972306,91,0.2,0.1,roulette,0.75,"{'N': 91, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.6956339796345377,0.7376203096666202,0.7721555174385364,0.7349942218035187,0.03126472563290394,95
5.1723019282023115,0.041943932754701464,0.08687496185302734,0.005063604487789948,91,0.8,0.04,tournament,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.7796066396987027,0.7627981587390151,0.7692967409948542,0.7705720661139956,0.0069334328289774524,85
5.314430872599284,0.030247576673894844,0.08376646041870117,0.0030998747657327227,91,0.8,0.04,tournament,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.7404100990375226,0.7395034174919793,0.8526300743281876,0.7772256243472723,0.053012978479217175,80
5.283623456954956,0.05976564451175005,0.08051307996114095,0.0004030577005624218,91,0.8,0.04,tournament,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.7591016878225694,0.7581950062770261,0.8026014865637507,0.7731866931967206,0.020682842809515562,83
5.138578335444133,0.026577041478687693,0.08423606554667155,0.004948563733576785,91,0.8,0.04,roulette,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.860859255126238,0.7246477890919236,0.8572041166380789,0.8140717956840571,0.06343233014649252,73
5.434209982554118,0.10857321302337974,0.09222968419392903,0.005923630163175709,91,0.8,0.04,roulette,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.8215929697307853,0.7356674571069883,0.8014579759862779,0.7861809348834854,0.03675075217281622,79
5.105904261271159,0.17390335370365506,0.08861200014750163,0.0011160633925360413,91,0.8,0.04,roulette,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8393778769702886,0.8263356116613196,0.7304173813607776,0.7989729550306801,0.048491048302928566,74
6.243903636932373,0.05681803231786154,0.12887080510457358,0.024615339059141074,91,0.8,0.1,tournament,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.7796066396987027,0.7282047705398242,0.7780160091480846,0.7618806518364888,0.023889976857921543,88
6.561487277348836,0.0298568605821288,0.1160734494527181,0.002233300537078633,91,0.8,0.1,tournament,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.7730506346770818,0.7936253312874878,0.7412807318467696,0.769426738375922,0.021502798951225102,86
6.681481043497722,0.06376765450790896,0.11371008555094402,0.005897319818243877,91,0.8,0.1,tournament,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.6845445668852002,0.7674013112010043,0.7504288164665524,0.7340621908062435,0.035791077521787534,96
7.054494937260945,0.2471342277550534,0.10815930366516113,0.012683119890706605,91,0.8,0.1,roulette,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.766494629655461,0.7702608453061794,0.8401943967981704,0.7921324786396361,0.03382412720812792,76
7.198422749837239,0.11493025259883116,0.08787155151367188,0.013320879898995677,91,0.8,0.1,roulette,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.8206165434509695,0.7889524340912262,0.7494282447112637,0.7864743465051528,0.029087191917041406,78
6.976741711298625,0.2520676439887789,0.09062806765238444,0.0102665185616778,91,0.8,0.1,roulette,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.763635095550286,0.7478727856046868,0.8168953687821612,0.7759776437528788,0.029480088045342474,81
8.61913800239563,0.1834649787253338,0.15976897875467935,0.02149107971829653,182,0.2,0.04,tournament,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.8730645836239364,0.9271864974194448,0.9829902801600915,0.9275346467097769,0.044833736760739644,32
8.447172482808432,0.34006911520819644,0.14615321159362793,0.0041541745802398935,182,0.2,0.04,tournament,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9020086483470497,0.8824103780164598,0.9622641509433962,0.91538143182599,0.033920851003715044,51
8.275696992874146,0.693252794030966,0.1262547175089518,0.013067170134670205,182,0.2,0.04,tournament,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9570372436881016,0.9020086483470497,0.9725557461406518,0.9437568722121316,0.03027462991151996,12
9.131768623987833,0.33988091082248234,0.13233447074890137,0.002671389657676724,182,0.2,0.04,roulette,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9094015901799415,0.883317059562003,0.965980560320183,0.9193878873657112,0.03444994764567401,50
8.730864524841309,0.178912378015091,0.13866472244262695,0.007699770324899063,182,0.2,0.04,roulette,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9121913795508438,0.8852001673873622,0.9385363064608347,0.9118737959202143,0.02175424299756497,55
8.220200935999552,0.4402914476859275,0.13829970359802246,0.006346807815148305,182,0.2,0.04,roulette,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9206304923978239,0.8730645836239364,0.9385363064608347,0.9106368998827882,0.027627002916101834,57
10.738958358764648,0.6639996748050487,0.14511529604593912,0.0018742707540762202,182,0.2,0.1,tournament,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.8160831357232529,0.8805272701911006,0.9584048027444254,0.8847227628868051,0.058121912586772406,72
10.990332126617432,0.5179932293494155,0.16617298126220703,0.019511037789930984,182,0.2,0.1,tournament,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.8851304226530896,0.888896638303808,0.9215265866209262,0.8984293875101913,0.016310961922010758,66
10.655662377675375,0.43029597847965767,0.14641825358072916,0.004976989528455212,182,0.2,0.1,tournament,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9094015901799415,0.834704979774027,0.9641223556317896,0.9025069006551121,0.053008684598588825,63
10.406850496927897,0.2386742007877526,0.18489440282185873,0.054514986136820626,182,0.2,0.1,roulette,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9289998605105314,0.9262100711396289,0.9073756432246998,0.9209137283495697,0.009585858631903062,46
10.617340962092081,0.171024683523258,0.17580405871073404,0.02072757351509299,182,0.2,0.1,roulette,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9374389733575115,0.8767610545403821,0.9735563178959405,0.92908171448526,0.03992020190516215,31
10.926793654759726,0.652454201001485,0.16154607137044272,0.005312765969564097,182,0.2,0.1,roulette,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8460036267261821,0.9029153298925932,0.9168096054888508,0.8884675972995179,0.030641770959429288,71
9.195131540298462,0.30712216395968095,0.15986235936482748,0.01438045510449119,182,0.8,0.04,tournament,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.8870135304784489,0.9075882270888548,0.9725557461406518,0.9221928733709671,0.03639308639840986,45
8.55134375890096,0.1485937560303838,0.1502369244893392,0.005370267354008294,182,0.8,0.04,tournament,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9308829683358906,0.9038220114381363,0.9877072612921669,0.9406236835056411,0.03490286100621216,18
8.673545678456625,0.6447072821378964,0.14562129974365234,0.007524705413578313,182,0.8,0.04,tournament,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9299762867903474,0.9122611242851164,0.9536878216123499,0.9318915670085669,0.016950330370529062,28
9.460429112116495,0.3414527028988448,0.14742199579874674,0.005129745173248145,182,0.8,0.04,roulette,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9131678058306598,0.8534663132933463,0.9045168667810177,0.8903293034882925,0.02637832715899431,69
9.237262646357218,0.07830029833410784,0.14939435323079428,0.0016530273510659604,182,0.8,0.04,roulette,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.869298367973218,0.8319849351373971,0.9678387650085764,0.8894068506206196,0.05721337239695867,70
9.280096292495728,0.11422682603313046,0.15526445706685385,0.016198666021957422,182,0.8,0.04,roulette,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8814339517366439,0.8478867345515413,0.9641223556317896,0.8975593165054077,0.04876624209686559,67
10.656200408935547,0.3505638288341898,0.14827092488606772,0.009091279190808432,182,0.8,0.1,tournament,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.8972660064165155,0.883317059562003,0.9215265866209262,0.9006231276520414,0.01576450584486772,65
10.661904891331991,0.07361525746116582,0.15513690312703451,0.012025099112178615,182,0.8,0.1,tournament,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9243269633142698,0.8926628539545265,0.9622641509433962,0.9262801195519897,0.028420572255593465,36
10.859541336695353,0.4824417075493015,0.14560898145039877,0.0018138600982699224,182,0.8,0.1,tournament,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9289998605105314,0.8739712651694798,0.9281017724413951,0.9102893860158499,0.025757509016302936,58
10.942738771438599,0.44144674908974224,0.15286842981974283,0.006420355028427538,182,0.8,0.1,roulette,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9075184823545822,0.8842237411075464,0.9432532875929103,0.9115436775930597,0.02424375442902415,56
11.331720987955729,0.0596771270868349,0.17998806635538736,0.01608020080882383,182,0.8,0.1,roulette,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9234202817687265,0.8665085786023154,0.8893653516295026,0.8931124272785302,0.023427323777790273,68
10.791598876317343,0.16604746875989532,0.1549204190572103,0.018301796164625073,182,0.8,0.1,roulette,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9364625470776956,0.8786441623657414,0.9518296169239566,0.9221985799116895,0.03151598120711355,44
11.696800947189331,0.3485350041264636,0.17285935084025064,0.00830735326148463,273,0.2,0.04,tournament,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9262100711396289,0.888896638303808,0.965980560320183,0.9268792765735183,0.03144216215058232,34
11.247171322504679,0.3205536340513814,0.1573809782663981,0.018751518490461208,273,0.2,0.04,tournament,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9355558655321523,0.9178407030269214,0.9858490566037736,0.9462635397406306,0.02875771928069575,10
11.598757346471151,0.24153566057560072,0.16856702168782553,0.01203980304127607,273,0.2,0.04,tournament,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9449016599246757,0.9131678058306598,0.9716981132075472,0.9431464663713971,0.023903940060690226,13
11.786301771799723,0.26919510129028623,0.188978910446167,0.011694593993898177,273,0.2,0.04,roulette,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9225136002231831,0.8637187892314131,0.9272441395082904,0.9044046687702416,0.028916725074695743,61
11.881505409876505,0.4995872263455946,0.2133626937866211,0.01213970945434615,273,0.2,0.04,roulette,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9336727577067931,0.858139210489608,0.9754145225843339,0.9222049622128446,0.048517011901995276,43
11.68289295832316,0.21407354861614097,0.19789807001749674,0.0234043830953407,273,0.2,0.04,roulette,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9038220114381363,0.872157902078393,0.9385363064608347,0.9047091339675762,0.027079657139239138,60
15.25699003537496,0.31917085982744575,0.21741628646850586,0.016162214164675393,273,0.2,0.1,tournament,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9262100711396289,0.9038220114381363,0.9461120640365923,0.9253016488131252,0.017259970968134787,40
15.443090041478476,0.42015076759237013,0.2151640256245931,0.010540847480406616,273,0.2,0.1,tournament,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9449016599246757,0.8842237411075464,0.9498284734133791,0.9262275330898228,0.029854582964102493,37
15.417267163594564,0.6537827381976552,0.260315736134847,0.01391353774640481,273,0.2,0.1,tournament,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9663830380806249,0.9084949086343981,0.9905660377358491,0.9550117715749615,0.034430247842721015,3
15.224498669306437,0.5770485738001067,0.25315101941426593,0.06253703819437378,273,0.2,0.1,roulette,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9308829683358906,0.8506765239224439,0.956546598056032,0.9125333971511301,0.04509712332615706,53
16.730422099431355,0.651650206804348,0.2642456690470378,0.03523453093252547,273,0.2,0.1,roulette,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.954247454317199,0.8730645836239364,0.968839336763865,0.9319089625483508,0.04215158241728606,27
17.05108666419983,0.47586885738092627,0.23902225494384766,0.026086561681909187,273,0.2,0.1,roulette,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9234202817687265,0.8907797461291672,0.968839336763865,0.9275214822646505,0.03196907311731442,33
14.118141651153564,0.5889889137865695,0.20954306920369467,0.011770650447538835,273,0.8,0.04,tournament,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9029153298925932,0.8982424326963314,0.9772727272727273,0.9259468457334269,0.036134283764002725,39
12.860074281692505,0.3814391585442768,0.20102834701538086,0.02266790505429777,273,0.8,0.04,tournament,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9289998605105314,0.9131678058306598,0.9952830188679245,0.9456266407474043,0.03550553855410002,11
12.465003967285156,0.19482473080557272,0.17658797899881998,0.005229199768397756,273,0.8,0.04,tournament,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9644999302552657,0.8879899567582648,1.0,0.9506408468083737,0.04672839489652423,6
13.039128065109253,0.2648022417058472,0.21658563613891602,0.0027495537295754496,273,0.8,0.04,roulette,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9243269633142698,0.8824103780164598,0.9526872498570611,0.9196817391672336,0.028851010255978235,49
12.84737253189087,0.1608176495291911,0.21562743186950684,0.01258046887976245,273,0.8,0.04,roulette,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9094015901799415,0.852559631747803,0.9754145225843339,0.9122164432691018,0.050145958358547654,54
13.096367756525675,0.2782672272082099,0.20912273724873862,0.013388111081925296,273,0.8,0.04,roulette,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9262100711396289,0.8665085786023154,0.9536878216123499,0.915321827639274,0.036384677490693525,52
15.183102369308472,0.16661899779501452,0.22441562016805014,0.004544601202875203,273,0.8,0.1,tournament,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9057051192634956,0.8264053563955922,0.9782732990280161,0.903173519610577,0.06196516143623898,62
15.435299952824911,0.5667327537638757,0.21382665634155273,0.0030911077369737533,273,0.8,0.1,tournament,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9280931789649882,0.9178407030269214,0.9811320754716981,0.9422061777840853,0.027685570614359178,15
15.199005444844564,0.09285763049736166,0.21051788330078125,0.01584545601040581,273,0.8,0.1,tournament,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9430185520993165,0.9075882270888548,0.9612635791881075,0.937197913844416,0.022277170219593995,22
15.39891799290975,0.2073064248909897,0.21278134981791177,0.010987874536514116,273,0.8,0.1,roulette,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9355558655321523,0.9066815455433115,0.9376786735277302,0.9265962334113468,0.014148964876833096,35
15.643198569615683,0.37535629782760915,0.23154576619466147,0.024082774541294226,273,0.8,0.1,roulette,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9159575952015623,0.8683916864276747,0.9772727272727273,0.9203224694123007,0.04451474332913998,47
15.118035713831583,0.41307019518997945,0.21540331840515137,0.0008100918356154517,273,0.8,0.1,roulette,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9271167526851722,0.8879899567582648,0.9451114922813035,0.9199764309914273,0.023840871631181964,48
14.219250202178955,0.5205017572112544,0.22774910926818848,0.005324811957552354,364,0.2,0.04,tournament,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9355558655321523,0.9001255405216906,0.9858490566037736,0.9403357738254188,0.03512616106740123,19
13.885748306910196,0.19157827799763952,0.21069908142089844,0.00504334450694691,364,0.2,0.04,tournament,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9691728274515274,0.9271864974194448,1.0,0.9653202356299022,0.029822302466777327,1
13.815832614898682,0.07113305857598913,0.2289419968922933,0.009177886307448382,364,0.2,0.04,tournament,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9449016599246757,0.8842237411075464,0.9952830188679245,0.9412624981247879,0.0453688447842912,16
15.302643855412802,0.16808348939932025,0.2483375072479248,0.014621727389503365,364,0.2,0.04,roulette,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9476914492955781,0.8264053563955922,0.9479702687249857,0.9071994815595407,0.05729506453305741,59
14.699937343597412,0.16120211595569606,0.25653696060180664,0.02883085771513041,364,0.2,0.04,roulette,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9504812386664807,0.8805272701911006,0.9764150943396226,0.9356516860916042,0.04049701012290214,23
14.893304347991943,0.6002201506660746,0.2536929448445638,0.019678235298547862,364,0.2,0.04,roulette,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9112846980053007,0.884293485841819,0.9735563178959405,0.9228505589759627,0.03731820778694932,42
18.908939838409424,0.8064122912756803,0.2633813222249349,0.0079378177484611,364,0.2,0.1,tournament,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9421118705537732,0.9020086483470497,0.968839336763865,0.937533338869477,0.027449514960658655,21
19.084394613901775,0.29138544767720115,0.2725074291229248,0.007189584007309922,364,0.2,0.1,tournament,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9617101408843632,0.9271864974194448,0.9877072612921669,0.9587570461675295,0.02477199517951165,2
19.07757059733073,1.4515552687293805,0.267780065536499,0.004687744102183817,364,0.2,0.1,tournament,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9495745571209373,0.9057051192634956,0.9877072612921669,0.947508293525277,0.033476553934914326,9
19.6619926293691,0.7598671859048096,0.29834794998168945,0.014081304821461423,364,0.2,0.1,roulette,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9289998605105314,0.8879899567582648,0.9764150943396226,0.9309608162138184,0.036090881542377204,29
19.908023754755657,0.3444798410510284,0.2880713144938151,0.018484112353455213,364,0.2,0.1,roulette,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9336727577067931,0.8795508439112847,0.9905660377358491,0.9343812791771376,0.0452801948248571,25
21.005107084910076,0.8695040669441615,0.286423921585083,0.010380299849146717,364,0.2,0.1,roulette,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9327660761612498,0.8935695355000697,0.9801315037164093,0.9353173366697923,0.03535051758401498,24
17.58683967590332,0.3551712286082207,0.244738499323527,0.016413761935980688,364,0.8,0.04,tournament,0.25,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9495745571209373,0.9103780164597572,0.9678387650085764,0.9425000295856077,0.023966270540555175,14
16.00372838973999,0.10883147650643052,0.24420626958211264,0.01484527511602178,364,0.8,0.04,tournament,0.5,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.940228762728414,0.9271864974194448,0.9952830188679245,0.9540748740596353,0.0294576898699457,4
15.852127313613892,0.43285232443154265,0.2520875930786133,0.007136506606908263,364,0.8,0.04,tournament,0.75,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9383456549030549,0.9131678058306598,1.0,0.9503141195532044,0.036417246996113116,7
17.121100743611652,0.24254160513383624,0.31069199244181317,0.005084747010291129,364,0.8,0.04,roulette,0.25,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.934649183986609,0.9001255405216906,0.9631217838765009,0.9325149017138507,0.025737479238759686,26
17.730989297231037,1.1899216006151205,0.31177592277526855,0.026379612925446612,364,0.8,0.04,roulette,0.5,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9299762867903474,0.883317059562003,0.9602630074328188,0.9243813068149112,0.031632129689942334,41
