mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_N,param_chi,param_mu,param_selection_method,param_theta_sel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.54274336496989,0.10538778525055212,0.07836532592773438,0.002512771583541674,91,0.8,0.04,roulette,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.7684474822150927,0.8656018970567723,0.9432532875929103,0.8587772258832406,0.07145840639267016,87
5.99026878674825,0.05318146381131754,0.08680963516235352,0.0012169079999485766,91,0.8,0.1,tournament,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9009624773329614,0.8898033198493513,0.8714979988564895,0.8874825086789203,0.012129227138592626,80
6.220514853795369,0.20325045001294217,0.09807920455932617,0.012166440383195991,91,0.8,0.1,tournament,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.8217324591993305,0.8935695355000697,0.9102344196683819,0.8750439755012641,0.03841183328884555,83
6.277584234873454,0.13699202484931589,0.0977483590443929,0.0024470699319984867,91,0.8,0.1,tournament,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.900055795787418,0.8450272004463664,0.9196683819325329,0.8881296212251427,0.031595288491847444,79
6.144405047098796,0.2121822729593967,0.10525743166605632,0.013386023824634809,91,0.8,0.1,roulette,0.25,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.8794810991770121,0.7646812665643743,0.9461120640365923,0.8631067820255676,0.07490186757861703,86
6.114465713500977,0.08832093820325151,0.09699225425720215,0.001456333022037267,91,0.8,0.1,roulette,0.5,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.8570930394755196,0.8600223183149672,0.9631217838765009,0.8931442674659671,0.0492109660761141,73
6.199133078257243,0.08229104438192032,0.09915757179260254,0.013383741480369261,91,0.8,0.1,roulette,0.75,"{'N': 91, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.8870135304784489,0.8374947691449295,0.9433962264150944,0.8890934520728155,0.04321695337229914,76
8.536449591318766,0.1269905153055408,0.13813376426696777,0.014263244642895764,182,0.2,0.04,tournament,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9439252336448598,0.8805272701911006,0.9706975414522585,0.9315667553793183,0.037805676919340996,31
8.327842871348063,0.4872735636735025,0.15358742078145346,0.019673589419430815,182,0.2,0.04,tournament,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9084949086343981,0.9169340214813781,0.9952830188679245,0.9400256020873616,0.03900074749917643,19
8.276979923248291,0.0357234509351569,0.1494783560434977,0.0021996045035011826,182,0.2,0.04,tournament,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9430185520993165,0.9412051890082298,0.9641223556317896,0.9493922617718863,0.010382244529568594,7
8.572493950525919,0.26184391841450516,0.15125664075215658,0.017205542960955424,182,0.2,0.04,roulette,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.8842237411075464,0.8777374808201981,0.9489708404802745,0.9034696868808361,0.03209856375784562,67
8.534421682357788,0.2320823139762514,0.13553865750630698,0.008825947779460464,182,0.2,0.04,roulette,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.860859255126238,0.8683916864276747,0.968839336763865,0.8990962110649338,0.04912829934566639,71
8.288228352864584,0.08435146303805935,0.1485891342163086,0.003279128692385014,182,0.2,0.04,roulette,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9094015901799415,0.8628121076858697,0.9338193253287592,0.9018886680484571,0.02944619785259793,69
10.106189250946045,0.25791716041266066,0.16258613268534342,0.011303917141053452,182,0.2,0.1,tournament,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9075184823545822,0.8683916864276747,0.9858490566037736,0.9203353982768495,0.04875946264177083,54
10.291776974995932,0.36264910108386794,0.15992204348246256,0.009005330523451892,182,0.2,0.1,tournament,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9159575952015623,0.8637187892314131,0.956546598056032,0.9119032803018755,0.0379687174371461,61
10.87134869893392,0.648581121716722,0.15043091773986816,0.008625632173540242,182,0.2,0.1,tournament,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9187473845724647,0.9225136002231831,0.9612635791881075,0.9340706672592253,0.019179432923168243,25
11.712416410446167,0.2994200620557328,0.1930992603302002,0.032241981164679655,182,0.2,0.1,roulette,0.25,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9280931789649882,0.8786441623657414,0.944253859348199,0.9168922330758407,0.02791286991532553,60
12.396684249242147,1.2535065397477314,0.2557433446248372,0.06665150730391582,182,0.2,0.1,roulette,0.5,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.945808341470219,0.8730645836239364,0.9678387650085764,0.9287541472074196,0.04050134309022972,35
14.594436883926392,0.8390017432448315,0.28238693873087567,0.051930370885735745,182,0.2,0.1,roulette,0.75,"{'N': 182, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9476914492955781,0.8973357511507881,0.9243853630646084,0.9231327217784238,0.020615941393295676,48
13.082581202189127,0.49944981027123236,0.2766234079996745,0.08848719402112684,182,0.8,0.04,tournament,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9215371739433673,0.8879899567582648,0.9508290451686678,0.9200006086751824,0.025651996796678497,55
13.07314133644104,0.7478879273849348,0.19011894861857095,0.024886212883090047,182,0.8,0.04,tournament,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9439252336448598,0.8982424326963314,0.9764150943396226,0.9393857118649661,0.03204473047795928,21
11.241445938746134,0.5435798648277788,0.15910092989603677,0.023519210938043295,182,0.8,0.04,tournament,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9672897196261683,0.8824103780164598,0.9811320754716981,0.9434664114825949,0.043664245903256294,16
11.885077079137167,0.20035411524496313,0.17278305689493814,0.0034649292088325106,182,0.8,0.04,roulette,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9215371739433673,0.8245919933045055,0.9196683819325329,0.8884796861413953,0.04531220820882328,77
10.996182600657145,0.4340647650826662,0.18227863311767578,0.01401878450142396,182,0.8,0.04,roulette,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9168642767471056,0.837564513879202,0.9489708404802745,0.9009492194838167,0.04681763757869857,70
11.053222815195719,0.2028075687757964,0.19404196739196777,0.0054392608377049935,182,0.8,0.04,roulette,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9066118008090389,0.8236155670246896,0.956546598056032,0.895356878593666,0.05480009756563476,72
12.532297690709433,0.1024997071771545,0.20345258712768555,0.004095864880071742,182,0.8,0.1,tournament,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9308829683358906,0.8982424326963314,0.956546598056032,0.9284496820100849,0.023841806404285654,36
12.271248658498129,0.5868525956526486,0.2081922690073649,0.035426430356707825,182,0.8,0.1,tournament,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9047286929836797,0.8646254707769563,0.9594053744997142,0.9093949017467338,0.0387972362005971,63
12.073935985565186,0.4416793880159198,0.20537265141805014,0.020639075352479764,182,0.8,0.1,tournament,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9253033895940856,0.8571627842097922,0.9811320754716981,0.92096890619809,0.050654067161178255,53
14.953381061553955,1.4382443170129282,0.28840867678324383,0.143359844676843,182,0.8,0.1,roulette,0.25,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.8795508439112847,0.883317059562003,0.9526872498570611,0.9050023503457051,0.033559348552320095,65
15.806987603505453,0.46282118777373193,0.18963074684143066,0.019421250046281275,182,0.8,0.1,roulette,0.5,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.8814339517366439,0.8730645836239364,0.9526872498570611,0.9022018310156837,0.03565753636670923,68
15.703842639923096,0.2979616002776054,0.20834223429361978,0.011458464065384432,182,0.8,0.1,roulette,0.75,"{'N': 182, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9262100711396289,0.8898730645836239,0.9196683819325329,0.9118873602081572,0.01583772703243639,62
13.225427865982056,0.16335500656461552,0.1976184844970703,0.0072703592809357275,273,0.2,0.04,tournament,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9206304923978239,0.9066815455433115,0.9829902801600915,0.9365896592101794,0.03311629096345371,22
12.051950375239054,0.6082753468458024,0.18423334757486978,0.0039495158476244565,273,0.2,0.04,tournament,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9523643464918399,0.9271864974194448,0.9811320754716981,0.9534549304263377,0.022015224633655402,3
11.497515598932901,0.22314502892225696,0.20351910591125488,0.010238270296569815,273,0.2,0.04,tournament,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9691728274515274,0.9075882270888548,0.9858490566037736,0.954081656203607,0.033664903744098564,2
12.562581380208334,0.2409480381748051,0.20787453651428223,0.003558355575585353,273,0.2,0.04,roulette,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9374389733575115,0.8674850048821314,0.9735563178959405,0.9259778055611531,0.04401792145809033,39
12.481192747751871,0.18517123520319514,0.21650966008504233,0.006881457492871306,273,0.2,0.04,roulette,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9234202817687265,0.8870832752127215,0.9641223556317896,0.924724354006615,0.03143389835161369,45
12.836734692255655,0.6393308310627921,0.23091276486714682,0.027281510902767474,273,0.2,0.04,roulette,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9197238108522807,0.9075882270888548,0.9451114922813035,0.9240605216810418,0.015609762487901455,46
16.384603182474773,0.6418773085907703,0.2639031410217285,0.010092927664754767,273,0.2,0.1,tournament,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9308829683358906,0.8842237411075464,0.9716981132075472,0.9287704671439541,0.0357077513501078,34
16.179962317148846,0.7507294077744612,0.23990392684936523,0.01108474538841625,273,0.2,0.1,tournament,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9476914492955781,0.909471334914214,0.9716981132075472,0.9428430767773114,0.025610948510442485,17
17.945754686991375,0.6011414668226498,0.24266155560811362,0.008789621796025123,273,0.2,0.1,tournament,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9131678058306598,0.9029153298925932,0.9508290451686678,0.9221943488170325,0.020563240081013574,50
19.14460587501526,0.6010047319308596,0.2706727981567383,0.005573546593454174,273,0.2,0.1,roulette,0.25,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9289998605105314,0.8683916864276747,0.9811320754716981,0.9259631656699615,0.04603142557532457,40
17.86333354314168,0.11842619699761253,0.26334667205810547,0.0007547747315626485,273,0.2,0.1,roulette,0.5,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9308829683358906,0.8683916864276747,0.9811320754716981,0.9265932825192164,0.04608154312078567,38
17.196811596552532,0.425194369211389,0.23610901832580566,0.008440633796666016,273,0.2,0.1,roulette,0.75,"{'N': 273, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9485981308411215,0.9038220114381363,0.9489708404802745,0.9337386333061501,0.02121584210694293,26
14.986634413401285,0.2699460981423557,0.21621060371398926,0.014734082530733616,273,0.8,0.04,tournament,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9253033895940856,0.9271864974194448,0.965980560320183,0.9393882629142803,0.018711075532162093,20
14.597022771835327,0.7144933490354373,0.2365562915802002,0.038245207829360625,273,0.8,0.04,tournament,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9476914492955781,0.9178407030269214,1.0,0.9550049894309902,0.03390755830061982,1
15.112955808639526,0.4671021222989,0.24089924494425455,0.009149924469752132,273,0.8,0.04,tournament,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9476914492955781,0.888896638303808,0.968839336763865,0.9350128714724576,0.03382148814659546,24
16.55716323852539,0.25716153439071837,0.2658665180206299,0.003168901993592701,273,0.8,0.04,roulette,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9094015901799415,0.8730645836239364,0.9764150943396226,0.9194086739774804,0.04274457584930086,58
16.50585961341858,0.24798060661455135,0.26154271761576336,0.00864683256011831,273,0.8,0.04,roulette,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9299762867903474,0.8758543729948389,0.9536878216123499,0.9197093079229743,0.03256852803502802,56
16.877999305725098,0.6708421979436624,0.34159302711486816,0.06620003577621474,273,0.8,0.04,roulette,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9355558655321523,0.8702747942530339,0.9536878216123499,0.9197093079229743,0.03582786527566083,56
20.84511335690816,1.0145278681575611,0.3425103823343913,0.07087931955704695,273,0.8,0.1,tournament,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.940228762728414,0.9075882270888548,0.9782732990280161,0.9418906993481222,0.028852898033568934,18
21.392084042231243,0.4261888116708602,0.27142540613810223,0.011072243964678931,273,0.8,0.1,tournament,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9225136002231831,0.8973357511507881,0.9811320754716981,0.9334778925388519,0.035049531809903986,27
20.057775179545086,1.0107026027586612,0.26508307456970215,0.018279797451538054,273,0.8,0.1,tournament,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9476914492955781,0.9225136002231831,0.9716981132075472,0.947207219399928,0.020062780629637036,9
19.252232313156128,0.4266143152055788,0.3202713330586751,0.05011810321224041,273,0.8,0.1,roulette,0.25,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9308829683358906,0.8674850048821314,0.9196683819325329,0.9059595942929451,0.027664877926880844,64
18.988080739974976,0.5907024432603711,0.25323033332824707,0.016322310173773613,273,0.8,0.1,roulette,0.5,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9355558655321523,0.8786441623657414,0.9764150943396226,0.930027309770478,0.040068021709549616,32
18.96430190404256,0.18663217454099482,0.23548070589701334,0.004086477347199338,273,0.8,0.1,roulette,0.75,"{'N': 273, 'chi': 0.8, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9121913795508438,0.8739712651694798,0.9801315037164093,0.9218748438856899,0.04383849497492632,51
16.10694758097331,0.8837411911291804,0.32541433970133465,0.027362635102797905,364,0.2,0.04,tournament,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9561305621425582,0.9216069186776399,0.9584048027444254,0.9453306687206838,0.01684918801296002,13
16.194262266159058,0.49346469866876314,0.2795453866322835,0.038807796152248525,364,0.2,0.04,tournament,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.954247454317199,0.9169340214813781,0.9858490566037736,0.952214643316926,0.028143853893322815,4
17.055331309636433,0.6256973382779871,0.25423916180928546,0.009635065559734665,364,0.2,0.04,tournament,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9383456549030549,0.8898033198493513,0.9811320754716981,0.93625507420779,0.037277809638415316,23
18.092810948689777,0.2902396061649901,0.31579772631327313,0.038955942162379846,364,0.2,0.04,roulette,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9169340214813781,0.8749476914492955,0.9641223556317896,0.9184931984973175,0.03638657778902532,59
17.405741294225056,0.24125357404978798,0.29376840591430664,0.006341274996248527,364,0.2,0.04,roulette,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9299762867903474,0.9113544427395732,0.956546598056032,0.9325337726996994,0.01852057801662067,29
17.273714939753216,0.24556453057267544,0.30512038866678876,0.022880848447919513,364,0.2,0.04,roulette,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9178407030269214,0.8739712651694798,0.9716981132075472,0.9209756883420614,0.039919725171333714,52
20.879997094472248,1.1433982211939289,0.32555365562438965,0.03041949926436471,364,0.2,0.1,tournament,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9262100711396289,0.8926628539545265,0.9764150943396226,0.9315909330630734,0.03437071830190098,30
21.213626702626545,0.6399334429601887,0.35541923840840656,0.016198985121470125,364,0.2,0.1,tournament,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9449016599246757,0.9365322918119682,0.9612635791881075,0.947513160043328,0.010255226451975642,8
21.33403968811035,0.6612401633560498,0.28345497449239093,0.020307491603950064,364,0.2,0.1,tournament,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9262100711396289,0.9178407030269214,0.9952830188679245,0.9462567575966592,0.0346365816780445,11
21.17938995361328,0.7796112913066172,0.30657196044921875,0.03110561474560074,364,0.2,0.1,roulette,0.25,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9094015901799415,0.9029153298925932,0.965980560320183,0.925945770130178,0.02827047409831605,41
21.04487172762553,0.6909090752482243,0.4542183081309001,0.1249936492956076,364,0.2,0.1,roulette,0.5,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9336727577067931,0.8730645836239364,0.9641223556317896,0.9234641203081052,0.037836825450197405,47
22.744920015335083,0.2322152222096172,0.3239280382792155,0.034610981706351865,364,0.2,0.1,roulette,0.75,"{'N': 364, 'chi': 0.2, 'mu': 0.1, 'selection_method': 'roulette', 'theta_sel': 0.75}",0.9579439252336448,0.9178407030269214,0.9612635791881075,0.9456228094955634,0.019748077817349427,12
19.747747739156086,0.25978641261829927,0.2981742223103841,0.027997369187411927,364,0.8,0.04,tournament,0.25,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.25}",0.9570372436881016,0.9169340214813781,0.9764150943396226,0.9500276853190471,0.0247633127798068,5
18.24171535174052,1.0384488701998045,0.2621955871582031,0.011825030743379901,364,0.8,0.04,tournament,0.5,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.5}",0.9364625470776956,0.9365322918119682,0.9612635791881075,0.9446893030522231,0.011652268226461801,14
17.126189549763996,0.39693646300657504,0.2594042619069417,0.022479745597881885,364,0.8,0.04,tournament,0.75,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'tournament', 'theta_sel': 0.75}",0.9374389733575115,0.9318593946157065,0.9811320754716981,0.9500242942470615,0.02198850015333977,6
19.52837626139323,0.26842540915688046,0.30628665288289386,0.012334196794890062,364,0.8,0.04,roulette,0.25,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.25}",0.9383456549030549,0.9001255405216906,0.9518296169239566,0.9300166963746659,0.02189900685830574,33
19.591963688532513,0.436170416185292,0.33383925755818683,0.020049951036968626,364,0.8,0.04,roulette,0.5,"{'N': 364, 'chi': 0.8, 'mu': 0.04, 'selection_method': 'roulette', 'theta_sel': 0.5}",0.9140744873762031,0.8973357511507881,0.956546598056032,0.9225219160948731,0.024880983062420318,49
